,image_name,subject_id,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,eps,min_samples
26,ESCG01_165.jpg,72373082,2,9,0.7440846400977225,,0.5,8
27,ESCG01_165.jpg,72373082,2,9,0.7440846400977225,,0.5,10
0,ESCG01_166.jpg,72373083,2,81,-0.18545628290512203,,0.01,3
1,ESCG01_166.jpg,72373083,0,87,,,0.01,5
2,ESCG01_166.jpg,72373083,0,87,,,0.01,8
3,ESCG01_166.jpg,72373083,0,87,,,0.01,10
4,ESCG01_166.jpg,72373083,8,16,0.5123269178846718,,0.05,3
5,ESCG01_166.jpg,72373083,8,19,0.4531655263207564,,0.05,5
6,ESCG01_166.jpg,72373083,4,46,0.026688050962876422,,0.05,8
7,ESCG01_166.jpg,72373083,2,66,-0.02354927416586011,,0.05,10
8,ESCG01_166.jpg,72373083,6,6,0.7808949729751506,,0.1,3
9,ESCG01_166.jpg,72373083,6,8,0.747857562691936,,0.1,5
10,ESCG01_166.jpg,72373083,5,17,0.5810503349863027,,0.1,8
11,ESCG01_166.jpg,72373083,4,25,0.47562244435928935,,0.1,10
12,ESCG01_166.jpg,72373083,5,4,0.8163060205188544,,0.2,3
13,ESCG01_166.jpg,72373083,5,4,0.8163060205188544,,0.2,5
14,ESCG01_166.jpg,72373083,4,12,0.6914236719106004,,0.2,8
15,ESCG01_166.jpg,72373083,4,17,0.6201861192766384,,0.2,10
16,ESCG01_166.jpg,72373083,5,4,0.8163060205188544,,0.3,3
17,ESCG01_166.jpg,72373083,5,4,0.8163060205188544,,0.3,5
18,ESCG01_166.jpg,72373083,4,11,0.709845810728332,,0.3,8
19,ESCG01_166.jpg,72373083,4,11,0.709845810728332,,0.3,10
20,ESCG01_166.jpg,72373083,5,4,0.8163060205188544,,0.4,3
21,ESCG01_166.jpg,72373083,5,4,0.8163060205188544,,0.4,5
22,ESCG01_166.jpg,72373083,4,11,0.709845810728332,,0.4,8
23,ESCG01_166.jpg,72373083,4,11,0.709845810728332,,0.4,10
24,ESCG01_166.jpg,72373083,4,4,0.735132169672048,,0.5,3
25,ESCG01_166.jpg,72373083,4,4,0.735132169672048,,0.5,5
26,ESCG01_166.jpg,72373083,4,4,0.735132169672048,,0.5,8
27,ESCG01_166.jpg,72373083,4,4,0.735132169672048,,0.5,10
0,ESCG01_167.jpg,72373085,13,185,-0.45273832315009854,,0.01,3
1,ESCG01_167.jpg,72373085,2,229,-0.18031233750104628,,0.01,5
2,ESCG01_167.jpg,72373085,0,242,,,0.01,8
3,ESCG01_167.jpg,72373085,0,242,,,0.01,10
4,ESCG01_167.jpg,72373085,22,23,0.6159859713835246,,0.05,3
5,ESCG01_167.jpg,72373085,19,37,0.5416661170759659,,0.05,5
6,ESCG01_167.jpg,72373085,10,100,0.1821851748564554,,0.05,8
7,ESCG01_167.jpg,72373085,7,133,0.006190647168861399,,0.05,10
8,ESCG01_167.jpg,72373085,13,12,0.6628419189196479,,0.1,3
9,ESCG01_167.jpg,72373085,13,12,0.6628419189196479,,0.1,5
10,ESCG01_167.jpg,72373085,9,37,0.5135435565472432,,0.1,8
11,ESCG01_167.jpg,72373085,8,46,0.4643802892243253,,0.1,10
12,ESCG01_167.jpg,72373085,11,8,0.6629553885618702,,0.2,3
13,ESCG01_167.jpg,72373085,11,8,0.6629553885618702,,0.2,5
14,ESCG01_167.jpg,72373085,7,34,0.5124983604931491,,0.2,8
15,ESCG01_167.jpg,72373085,6,43,0.4657134687062007,,0.2,10
16,ESCG01_167.jpg,72373085,9,5,0.6355899216812904,,0.3,3
17,ESCG01_167.jpg,72373085,9,5,0.6355899216812904,,0.3,5
18,ESCG01_167.jpg,72373085,6,26,0.5189563813184017,,0.3,8
19,ESCG01_167.jpg,72373085,6,28,0.5090418325231442,,0.3,10
20,ESCG01_167.jpg,72373085,5,1,0.5646844545905324,,0.4,3
21,ESCG01_167.jpg,72373085,5,1,0.5646844545905324,,0.4,5
22,ESCG01_167.jpg,72373085,6,1,0.6263816369796443,,0.4,8
23,ESCG01_167.jpg,72373085,5,9,0.6167481091777816,,0.4,10
24,ESCG01_167.jpg,72373085,4,1,0.6221329235733606,,0.5,3
25,ESCG01_167.jpg,72373085,4,1,0.6221329235733606,,0.5,5
26,ESCG01_167.jpg,72373085,4,1,0.6221329235733606,,0.5,8
27,ESCG01_167.jpg,72373085,4,1,0.6221329235733606,,0.5,10
0,ESCG01_172.jpg,72373086,0,36,,,0.01,3
1,ESCG01_172.jpg,72373086,0,36,,,0.01,5
2,ESCG01_172.jpg,72373086,0,36,,,0.01,8
3,ESCG01_172.jpg,72373086,0,36,,,0.01,10
4,ESCG01_172.jpg,72373086,2,6,0.6788287552921042,,0.05,3
5,ESCG01_172.jpg,72373086,2,10,0.4649392906468035,,0.05,5
6,ESCG01_172.jpg,72373086,0,36,,,0.05,8
7,ESCG01_172.jpg,72373086,0,36,,,0.05,10
8,ESCG01_172.jpg,72373086,2,4,0.7826199557404002,,0.1,3
9,ESCG01_172.jpg,72373086,2,4,0.7826199557404002,,0.1,5
10,ESCG01_172.jpg,72373086,2,4,0.7826199557404002,,0.1,8
11,ESCG01_172.jpg,72373086,2,7,0.6255921100668133,,0.1,10
12,ESCG01_172.jpg,72373086,2,3,0.8336702735309536,,0.2,3
13,ESCG01_172.jpg,72373086,2,3,0.8336702735309536,,0.2,5
14,ESCG01_172.jpg,72373086,2,3,0.8336702735309536,,0.2,8
15,ESCG01_172.jpg,72373086,2,3,0.8336702735309536,,0.2,10
16,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.3,3
17,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.3,5
18,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.3,8
19,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.3,10
20,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.4,3
21,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.4,5
22,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.4,8
23,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.4,10
24,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.5,3
25,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.5,5
26,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.5,8
27,ESCG01_172.jpg,72373086,2,2,0.8739660511664421,,0.5,10
0,ESCG01_178.jpg,72373088,4,53,-0.4203306509352299,,0.01,3
1,ESCG01_178.jpg,72373088,1,64,,,0.01,5
2,ESCG01_178.jpg,72373088,0,70,,,0.01,8
3,ESCG01_178.jpg,72373088,0,70,,,0.01,10
4,ESCG01_178.jpg,72373088,4,10,0.7028892782890648,,0.05,3
5,ESCG01_178.jpg,72373088,3,13,0.7008471076484138,,0.05,5
6,ESCG01_178.jpg,72373088,3,13,0.7008471076484138,,0.05,8
7,ESCG01_178.jpg,72373088,3,13,0.7008471076484138,,0.05,10
8,ESCG01_178.jpg,72373088,4,9,0.7281063493051025,,0.1,3
9,ESCG01_178.jpg,72373088,3,12,0.7272245790145366,,0.1,5
10,ESCG01_178.jpg,72373088,3,12,0.7272245790145366,,0.1,8
11,ESCG01_178.jpg,72373088,3,12,0.7272245790145366,,0.1,10
12,ESCG01_178.jpg,72373088,4,7,0.7852138049177153,,0.2,3
13,ESCG01_178.jpg,72373088,3,10,0.7846001487829254,,0.2,5
14,ESCG01_178.jpg,72373088,3,10,0.7846001487829254,,0.2,8
15,ESCG01_178.jpg,72373088,3,10,0.7846001487829254,,0.2,10
16,ESCG01_178.jpg,72373088,3,7,0.7995100740664475,,0.3,3
17,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.3,5
18,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.3,8
19,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.3,10
20,ESCG01_178.jpg,72373088,3,7,0.7995100740664475,,0.4,3
21,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.4,5
22,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.4,8
23,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.4,10
24,ESCG01_178.jpg,72373088,3,7,0.7995100740664475,,0.5,3
25,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.5,5
26,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.5,8
27,ESCG01_178.jpg,72373088,2,10,0.7987628566250707,,0.5,10
0,ESCG01_179.jpg,72373089,5,91,-0.5686863445406771,,0.01,3
1,ESCG01_179.jpg,72373089,1,103,,,0.01,5
2,ESCG01_179.jpg,72373089,0,108,,,0.01,8
3,ESCG01_179.jpg,72373089,0,108,,,0.01,10
4,ESCG01_179.jpg,72373089,7,15,0.5939228263274586,,0.05,3
5,ESCG01_179.jpg,72373089,5,25,0.5157178582300969,,0.05,5
6,ESCG01_179.jpg,72373089,5,28,0.4677407590844445,,0.05,8
7,ESCG01_179.jpg,72373089,5,33,0.388459881061043,,0.05,10
8,ESCG01_179.jpg,72373089,6,7,0.7778234114551154,,0.1,3
