,image_name,subject_id,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
1273,EPS08-1_367.jpg,72336783,5.0,4.6,2,2,[2],2.0,10,46,"[2, 2, 2, 2, 4, 6, 6, 6, 8, 8]",3.0,3.0,0.0,5.0,0,0.0
1274,EPS08-1_368.jpg,72336784,4.0,3.14,4,4,[4],4.0,7,22,"[2, 2, 2, 4, 4, 4, 4]",2.0,2.0,0.0,5.0,0,0.0
1275,EPS08-1_369.jpg,72336785,8.0,8.29,8,8,[8],8.0,7,58,"[4, 6, 8, 8, 8, 10, 14]",4.0,5.0,0.0,5.0,0,2.0
1276,EPS08-1_370.jpg,72336786,14.0,12.0,14,14,[14],14.0,16,192,"[4, 6, 8, 10, 10, 12, 12, 14, 14, 14, 14, 14, 14, 14, 16, 16]",8.0,8.0,0.0,5.0,0,6.0
1277,EPS08-1_371.jpg,72336787,2.0,2.0,2,2,[2],2.0,5,10,"[2, 2, 2, 2, 2]",1.0,1.0,0.0,5.0,0,4.0
1278,EPS08-1_372.jpg,72336788,4.0,3.33,4,4,[4],4.0,6,20,"[2, 2, 4, 4, 4, 4]",3.0,2.0,0.0,5.0,0,0.0
1279,EPS08-1_377.jpg,72336789,5.0,5.0,2,8,"[2, 8]",5.0,2,10,"[2, 8]",1.0,1.0,0.0,5.0,0,4.0
1280,EPS08-1_378.jpg,72336790,4.0,4.17,4,4,[4],4.0,12,50,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6]",3.0,3.0,0.0,5.0,0,4.0
1281,EPS08-1_392.jpg,72336792,4.0,4.0,2,6,"[2, 4, 6]",4.0,3,12,"[2, 4, 6]",1.0,1.0,0.0,5.0,0,6.0
1282,EPS08-1_395.jpg,72336793,10.0,8.0,2,12,"[2, 10, 12]",8.0,3,24,"[2, 10, 12]",5.0,2.0,0.0,5.0,0,0.0
1283,EPS08-1_396.jpg,72336794,6.0,5.17,6,6,[6],6.0,12,62,"[2, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6]",2.0,4.0,0.0,5.0,0,4.0
1284,EPS08-1_397.jpg,72336795,8.0,8.2,4,8,"[4, 8]",6.0,10,82,"[4, 4, 4, 6, 8, 8, 8, 10, 14, 16]",5.0,6.0,0.0,5.0,0,2.0
1285,EPS08-1_398.jpg,72336796,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
1286,EPS08-1_399.jpg,72336797,2.0,2.0,2,2,[2],2.0,2,4,"[2, 2]",0.0,0.0,0.0,0.0,0,0.0
1287,EPS08-1_405.jpg,72336799,4.0,7.6,4,14,"[4, 14]",9.0,5,38,"[2, 4, 4, 14, 14]",5.0,4.0,0.0,5.0,0,8.0
1288,EPS08-1_424.jpg,72336800,6.0,6.4,2,2,[2],2.0,5,32,"[2, 2, 6, 10, 12]",3.0,3.0,0.0,5.0,0,6.0
1289,EPS08-1_60.jpg,72336802,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
1290,EPS08-1_63.jpg,72336805,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
1291,EPS08-1_88.jpg,72336813,2.0,2.22,2,2,[2],2.0,9,20,"[2, 2, 2, 2, 2, 2, 2, 2, 4]",2.0,1.0,0.0,5.0,0,14.0
1292,EPS08-1_92.jpg,72336817,2.0,2.0,2,2,[2],2.0,10,20,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,1.0,0.0,5.0,0,12.0
1293,EPS08-1_97.jpg,72336822,2.0,2.0,2,2,[2],2.0,2,4,"[2, 2]",0.0,0.0,0.0,0.0,0,0.0
1294,EPS08-2_09.jpg,72336824,8.0,8.67,8,8,[8],8.0,6,52,"[4, 6, 8, 8, 10, 16]",3.0,4.0,0.0,5.0,0,4.0
1295,EPS08-2_10.jpg,72336825,4.0,4.67,2,8,"[2, 4, 8]",4.666666666666667,6,28,"[2, 2, 4, 4, 8, 8]",3.0,2.0,0.0,5.0,0,6.0
1296,EPS08-2_100.jpg,72336826,9.0,9.0,6,12,"[6, 12]",9.0,2,18,"[6, 12]",3.0,2.0,0.0,5.0,0,0.0
1297,EPS08-2_101.jpg,72336827,2.0,2.73,2,2,[2],2.0,11,30,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 6]",3.0,1.0,0.0,5.0,0,16.0
1298,EPS08-2_122.jpg,72336828,2.0,2.5,2,2,[2],2.0,4,10,"[2, 2, 2, 4]",2.0,1.0,0.0,5.0,0,4.0
1299,EPS08-2_123.jpg,72336829,6.0,5.14,6,6,[6],6.0,7,36,"[4, 4, 4, 6, 6, 6, 6]",3.0,3.0,0.0,5.0,0,0.0
1300,EPS08-2_124.jpg,72336830,2.0,3.25,2,2,[2],2.0,8,26,"[2, 2, 2, 2, 2, 4, 6, 6]",2.0,2.0,0.0,5.0,0,4.0
1301,EPS08-2_125.jpg,72336831,8.0,8.67,8,12,"[8, 12]",10.0,9,78,"[2, 6, 8, 8, 8, 10, 12, 12, 12]",6.0,5.0,0.0,5.0,0,9.0
1302,EPS08-2_127.jpg,72336833,8.0,9.33,8,8,[8],8.0,9,84,"[6, 8, 8, 8, 8, 10, 10, 12, 14]",4.0,7.0,0.0,5.0,0,2.0
1303,EPS08-2_150.jpg,72336839,6.0,6.15,6,6,[6],6.0,13,80,"[2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8]",4.0,4.0,0.0,5.0,0,0.0
1304,EPS08-2_152.jpg,72336841,2.0,2.0,2,2,[2],2.0,10,20,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,1.0,0.0,5.0,0,14.0
1305,EPS08-2_153.jpg,72336842,4.0,3.33,4,4,[4],4.0,9,30,"[2, 2, 2, 4, 4, 4, 4, 4, 4]",2.0,2.0,0.0,5.0,0,0.0
1306,EPS08-2_154.jpg,72336843,2.0,2.67,2,2,[2],2.0,3,8,"[2, 2, 4]",1.0,1.0,0.0,5.0,0,2.0
1307,EPS08-2_155.jpg,72336844,9.0,9.0,8,10,"[8, 10]",9.0,6,54,"[6, 8, 8, 10, 10, 12]",4.0,5.0,0.0,5.0,0,2.0
