,image_name,subject_id,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
5792,PCIE09-3_321.jpg,78960591,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
5793,PCIE09-3_323.jpg,78960593,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5794,PCIE09-3_325.jpg,78960595,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5795,PCIE09-3_328.jpg,78960598,5.0,5.0,5,5,[5],5.0,1,5,[5],0.0,1.0,0.0,5.0,0,0.0
5796,PCIE09-3_344.jpg,78960605,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5797,PCIE09-3_375.jpg,78960611,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5798,PCIE09-3_376.jpg,78960612,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5799,PCIE09-3_40.jpg,78960615,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5800,PCIE09-3_41.jpg,78960616,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5801,PCIE09-3_43.jpg,78960618,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5802,PCIE09-3_58.jpg,78960623,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5803,PCIE09-3_59.jpg,78960624,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
5804,PCIE09-3_69.jpg,78960626,7.0,7.0,7,7,[7],7.0,1,7,[7],1.0,1.0,0.0,5.0,0,2.0
5805,PCIE09-3_72.jpg,78960629,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5806,PCIE09-3_73.jpg,78960630,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5807,PCIE09-3_74.jpg,78960631,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5808,PCIE09-3_75.jpg,78960632,2.5,2.5,1,4,"[1, 4]",2.5,2,5,"[1, 4]",0.0,1.0,0.0,5.0,0,0.0
5809,PCIE09-3_76.jpg,78960633,3.0,3.0,1,5,"[1, 5]",3.0,2,6,"[1, 5]",0.0,1.0,0.0,5.0,0,1.0
5810,PCIE09-3_93.jpg,78960642,1.0,1.0,1,1,[1],1.0,2,2,"[1, 1]",0.0,0.0,0.0,0.0,0,0.0
5811,PCIE11-1-1_105.jpg,78960643,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5812,PCIE11-1-1_116.jpg,78960646,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5813,PCIE11-1-1_118.jpg,78960648,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5814,PCIE11-1-1_128.jpg,78960651,5.0,5.0,5,5,[5],5.0,1,5,[5],0.0,1.0,0.0,5.0,0,0.0
5815,PCIE11-1-1_129.jpg,78960652,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5816,PCIE11-1-1_139.jpg,78960656,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5817,PCIE11-1-1_18.jpg,78960667,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5818,PCIE11-1-1_180.jpg,78960668,8.0,8.0,8,8,[8],8.0,1,8,[8],0.0,1.0,0.0,5.0,0,3.0
5819,PCIE11-1-1_182.jpg,78960670,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5820,PCIE11-1-1_201.jpg,78960676,15.0,15.0,15,15,[15],15.0,1,15,[15],1.0,1.0,0.0,5.0,0,10.0
5821,PCIE11-1-1_205.jpg,78960680,2.5,2.5,1,4,"[1, 4]",2.5,2,5,"[1, 4]",0.0,1.0,0.0,5.0,0,0.0
5822,PCIE11-1-1_214.jpg,78960686,56.5,56.5,1,112,"[1, 112]",56.5,2,113,"[1, 112]",3.0,1.0,0.0,5.0,0,18.0
5823,PCIE11-1-1_42.jpg,78960694,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5824,PCIE11-1-1_52.jpg,78960696,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5825,PCIE11-1-1_63.jpg,78960699,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5826,PCIE11-1-1_73.jpg,78960700,1.0,1.0,1,1,[1],1.0,2,2,"[1, 1]",0.0,0.0,0.0,0.0,0,0.0
5827,PCIE11-1-2_05.jpg,78960712,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5828,PCIE11-1-2_110.jpg,78960715,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5829,PCIE11-1-2_111.jpg,78960716,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5830,PCIE11-1-2_113.jpg,78960718,29.0,29.0,29,29,[29],29.0,1,29,[29],4.0,1.0,0.0,5.0,0,8.0
5831,PCIE11-1-2_117.jpg,78960721,9.0,9.0,9,9,[9],9.0,1,9,[9],1.0,1.0,0.0,5.0,0,4.0
5832,PCIE11-1-2_127.jpg,78960724,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5833,PCIE11-1-2_128.jpg,78960725,20.0,20.0,20,20,[20],20.0,1,20,[20],1.0,1.0,0.0,5.0,0,15.0
5834,PCIE11-1-2_131.jpg,78960728,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5835,PCIE11-1-2_133.jpg,78960730,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
5836,PCIE11-1-2_143.jpg,78960733,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5837,PCIE11-1-2_146.jpg,78960736,1.5,1.5,1,2,"[1, 2]",1.5,2,3,"[1, 2]",0.0,0.0,0.0,0.0,0,0.0
5838,PCIE11-1-2_148.jpg,78960738,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5839,PCIE11-1-2_20.jpg,78960743,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5840,PCIE11-1-2_33.jpg,78960746,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5841,PCIE11-1-2_49.jpg,78960751,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5842,PCIE11-1-2_61.jpg,78960752,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5843,PCIE11-1-2_64.jpg,78960755,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5844,PCIE11-1-2_79.jpg,78960759,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
5845,PCIE11-1-2_81.jpg,78960761,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5846,PCIE11-1-2_96.jpg,78960767,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5847,PCIE11-1-3_04.jpg,78960773,10.0,10.0,10,10,[10],10.0,1,10,[10],2.0,1.0,0.0,5.0,0,5.0
5848,PCIE11-1-3_08.jpg,78960777,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
5849,PCIE11-1-3_108.jpg,78960781,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5850,PCIE11-1-3_109.jpg,78960782,1.0,1.0,1,1,[1],1.0,2,2,"[1, 1]",0.0,0.0,0.0,0.0,0,0.0
5851,PCIE11-1-3_11.jpg,78960783,10.0,9.67,7,12,"[7, 10, 12]",9.666666666666666,3,29,"[7, 10, 12]",7.0,2.0,0.0,5.0,0,10.0
5852,PCIE11-1-3_111.jpg,78960785,5.0,5.0,5,5,[5],5.0,1,5,[5],0.0,1.0,0.0,5.0,0,0.0
5853,PCIE11-1-3_126.jpg,78960787,4.0,4.0,3,5,"[3, 5]",4.0,2,8,"[3, 5]",0.0,1.0,0.0,5.0,0,3.0
5854,PCIE11-1-3_144.jpg,78960792,7.0,7.0,7,7,[7],7.0,1,7,[7],0.0,1.0,0.0,5.0,0,2.0
5855,PCIE11-1-3_157.jpg,78960793,6.0,6.0,6,6,[6],6.0,1,6,[6],0.0,1.0,0.0,5.0,0,1.0
5856,PCIE11-1-3_57.jpg,78960806,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5857,PCIE11-1-3_60.jpg,78960809,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5858,PCIE11-1-3_64.jpg,78960811,2.5,2.5,2,3,"[2, 3]",2.5,2,5,"[2, 3]",1.0,1.0,0.0,5.0,0,0.0
5859,PCIE11-1-3_77.jpg,78960815,2.0,3.75,1,1,[1],1.0,4,15,"[1, 1, 3, 10]",2.0,1.0,0.0,5.0,0,10.0
5860,PCIE11-1-3_93.jpg,78960820,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5861,PCIE11-1-3_94.jpg,78960821,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5862,PCIE11-1-4_08.jpg,78960825,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5863,PCIE11-1-4_106.jpg,78960828,1.5,1.5,1,2,"[1, 2]",1.5,2,3,"[1, 2]",0.0,0.0,0.0,0.0,0,0.0
5864,PCIE11-1-4_107.jpg,78960829,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5865,PCIE11-1-4_133.jpg,78960836,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
5866,PCIE11-1-4_136.jpg,78960839,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5867,PCIE11-1-4_144.jpg,78960841,5.0,5.0,5,5,[5],5.0,1,5,[5],0.0,1.0,0.0,5.0,0,0.0
5868,PCIE11-1-4_155.jpg,78960846,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5869,PCIE11-1-4_156.jpg,78960847,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
5870,PCIE11-1-4_157.jpg,78960848,3.0,3.0,1,5,"[1, 5]",3.0,2,6,"[1, 5]",0.0,1.0,0.0,5.0,0,1.0
5871,PCIE11-1-4_166.jpg,78960853,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5872,PCIE11-1-4_174.jpg,78960856,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
5873,PCIE11-1-4_175.jpg,78960857,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
5874,PCIE11-1-4_18.jpg,78960858,2.0,2.0,1,3,"[1, 3]",2.0,2,4,"[1, 3]",0.0,0.0,0.0,0.0,0,0.0
5875,PCIE11-1-4_183.jpg,78960860,1.5,1.5,1,2,"[1, 2]",1.5,2,3,"[1, 2]",0.0,0.0,0.0,0.0,0,0.0
5876,PCIE11-1-4_184.jpg,78960861,4.0,4.0,1,7,"[1, 7]",4.0,2,8,"[1, 7]",1.0,1.0,0.0,5.0,0,3.0
5877,PCIE11-1-4_192.jpg,78960864,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5878,PCIE11-1-4_195.jpg,78960867,5.0,5.0,5,5,[5],5.0,1,5,[5],0.0,1.0,0.0,5.0,0,0.0
5879,PCIE11-1-4_29.jpg,78960870,2.5,2.5,1,4,"[1, 4]",2.5,2,5,"[1, 4]",0.0,1.0,0.0,5.0,0,0.0
5880,PCIE11-1-4_38.jpg,78960872,6.0,6.0,6,6,[6],6.0,1,6,[6],1.0,1.0,0.0,5.0,0,1.0
5881,PCIE11-1-4_68.jpg,78960883,3.5,3.5,1,6,"[1, 6]",3.5,2,7,"[1, 6]",0.0,1.0,0.0,5.0,0,2.0
5882,PCIE11-1-4_86.jpg,78960888,9.0,9.0,9,9,[9],9.0,1,9,[9],1.0,1.0,0.0,5.0,0,4.0
5883,PCIE11-1-4_96.jpg,78960891,7.0,7.0,7,7,[7],7.0,1,7,[7],0.0,1.0,0.0,5.0,0,2.0
5884,PCIE11-1-5_04.jpg,78960895,1.0,1.0,1,1,[1],1.0,2,2,"[1, 1]",0.0,0.0,0.0,0.0,0,0.0
5885,PCIE11-1-5_05.jpg,78960896,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5886,PCIE11-1-5_100.jpg,78960898,5.0,5.0,5,5,[5],5.0,1,5,[5],0.0,1.0,0.0,5.0,0,0.0
5887,PCIE11-1-5_101.jpg,78960899,3.0,3.0,2,4,"[2, 4]",3.0,2,6,"[2, 4]",0.0,1.0,0.0,5.0,0,1.0
5888,PCIE11-1-5_102.jpg,78960900,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
5889,PCIE11-1-5_107.jpg,78960901,1.0,1.0,1,1,[1],1.0,1,1,[1],0.0,0.0,0.0,0.0,0,0.0
5890,PCIE11-1-5_115.jpg,78960907,3.0,3.0,3,3,[3],3.0,1,3,[3],0.0,0.0,0.0,0.0,0,0.0
