,image_name,subject_id,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,eps,min_samples
0,GEB01-1_109.jpg,78921856,0,12,,,0.01,3
1,GEB01-1_109.jpg,78921856,0,12,,,0.01,5
2,GEB01-1_109.jpg,78921856,0,12,,,0.01,8
3,GEB01-1_109.jpg,78921856,0,12,,,0.01,10
4,GEB01-1_109.jpg,78921856,0,12,,,0.05,3
5,GEB01-1_109.jpg,78921856,0,12,,,0.05,5
6,GEB01-1_109.jpg,78921856,0,12,,,0.05,8
7,GEB01-1_109.jpg,78921856,0,12,,,0.05,10
8,GEB01-1_109.jpg,78921856,0,12,,,0.1,3
9,GEB01-1_109.jpg,78921856,0,12,,,0.1,5
10,GEB01-1_109.jpg,78921856,0,12,,,0.1,8
11,GEB01-1_109.jpg,78921856,0,12,,,0.1,10
12,GEB01-1_109.jpg,78921856,0,12,,,0.2,3
13,GEB01-1_109.jpg,78921856,0,12,,,0.2,5
14,GEB01-1_109.jpg,78921856,0,12,,,0.2,8
15,GEB01-1_109.jpg,78921856,0,12,,,0.2,10
16,GEB01-1_109.jpg,78921856,0,12,,,0.3,3
17,GEB01-1_109.jpg,78921856,0,12,,,0.3,5
18,GEB01-1_109.jpg,78921856,0,12,,,0.3,8
19,GEB01-1_109.jpg,78921856,0,12,,,0.3,10
20,GEB01-1_109.jpg,78921856,0,12,,,0.4,3
21,GEB01-1_109.jpg,78921856,0,12,,,0.4,5
22,GEB01-1_109.jpg,78921856,0,12,,,0.4,8
23,GEB01-1_109.jpg,78921856,0,12,,,0.4,10
24,GEB01-1_109.jpg,78921856,0,12,,,0.5,3
25,GEB01-1_109.jpg,78921856,0,12,,,0.5,5
26,GEB01-1_109.jpg,78921856,0,12,,,0.5,8
27,GEB01-1_109.jpg,78921856,0,12,,,0.5,10
0,GEB01-1_112.jpg,78921860,0,6,,,0.01,3
1,GEB01-1_112.jpg,78921860,0,6,,,0.01,5
2,GEB01-1_112.jpg,78921860,0,6,,,0.01,8
3,GEB01-1_112.jpg,78921860,0,6,,,0.01,10
4,GEB01-1_112.jpg,78921860,0,6,,,0.05,3
5,GEB01-1_112.jpg,78921860,0,6,,,0.05,5
6,GEB01-1_112.jpg,78921860,0,6,,,0.05,8
7,GEB01-1_112.jpg,78921860,0,6,,,0.05,10
8,GEB01-1_112.jpg,78921860,0,6,,,0.1,3
9,GEB01-1_112.jpg,78921860,0,6,,,0.1,5
10,GEB01-1_112.jpg,78921860,0,6,,,0.1,8
11,GEB01-1_112.jpg,78921860,0,6,,,0.1,10
12,GEB01-1_112.jpg,78921860,0,6,,,0.2,3
13,GEB01-1_112.jpg,78921860,0,6,,,0.2,5
14,GEB01-1_112.jpg,78921860,0,6,,,0.2,8
15,GEB01-1_112.jpg,78921860,0,6,,,0.2,10
16,GEB01-1_112.jpg,78921860,0,6,,,0.3,3
17,GEB01-1_112.jpg,78921860,0,6,,,0.3,5
18,GEB01-1_112.jpg,78921860,0,6,,,0.3,8
19,GEB01-1_112.jpg,78921860,0,6,,,0.3,10
20,GEB01-1_112.jpg,78921860,0,6,,,0.4,3
21,GEB01-1_112.jpg,78921860,0,6,,,0.4,5
22,GEB01-1_112.jpg,78921860,0,6,,,0.4,8
23,GEB01-1_112.jpg,78921860,0,6,,,0.4,10
24,GEB01-1_112.jpg,78921860,0,6,,,0.5,3
25,GEB01-1_112.jpg,78921860,0,6,,,0.5,5
26,GEB01-1_112.jpg,78921860,0,6,,,0.5,8
27,GEB01-1_112.jpg,78921860,0,6,,,0.5,10
0,GEB01-1_128.jpg,78921874,7,108,-0.5354326213236982,,0.01,3
1,GEB01-1_128.jpg,78921874,0,138,,,0.01,5
2,GEB01-1_128.jpg,78921874,0,138,,,0.01,8
3,GEB01-1_128.jpg,78921874,0,138,,,0.01,10
4,GEB01-1_128.jpg,78921874,5,30,0.4816224368979146,,0.05,3
5,GEB01-1_128.jpg,78921874,5,32,0.45964526270008454,,0.05,5
6,GEB01-1_128.jpg,78921874,5,39,0.3849546200170327,,0.05,8
7,GEB01-1_128.jpg,78921874,5,40,0.37489505480479196,,0.05,10
8,GEB01-1_128.jpg,78921874,5,11,0.6653705048930181,,0.1,3
9,GEB01-1_128.jpg,78921874,5,12,0.6572632678690652,,0.1,5
10,GEB01-1_128.jpg,78921874,5,13,0.6488161142278784,,0.1,8
11,GEB01-1_128.jpg,78921874,5,13,0.6488161142278784,,0.1,10
12,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.2,3
13,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.2,5
14,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.2,8
15,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.2,10
16,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.3,3
17,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.3,5
18,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.3,8
19,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.3,10
20,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.4,3
21,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.4,5
22,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.4,8
23,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.4,10
24,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.5,3
25,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.5,5
26,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.5,8
27,GEB01-1_128.jpg,78921874,3,5,0.798442332173315,,0.5,10
0,GEB01-1_130.jpg,78921876,0,19,,,0.01,3
1,GEB01-1_130.jpg,78921876,0,19,,,0.01,5
2,GEB01-1_130.jpg,78921876,0,19,,,0.01,8
3,GEB01-1_130.jpg,78921876,0,19,,,0.01,10
4,GEB01-1_130.jpg,78921876,0,19,,,0.05,3
5,GEB01-1_130.jpg,78921876,0,19,,,0.05,5
6,GEB01-1_130.jpg,78921876,0,19,,,0.05,8
7,GEB01-1_130.jpg,78921876,0,19,,,0.05,10
8,GEB01-1_130.jpg,78921876,0,19,,,0.1,3
9,GEB01-1_130.jpg,78921876,0,19,,,0.1,5
10,GEB01-1_130.jpg,78921876,0,19,,,0.1,8
11,GEB01-1_130.jpg,78921876,0,19,,,0.1,10
12,GEB01-1_130.jpg,78921876,0,19,,,0.2,3
13,GEB01-1_130.jpg,78921876,0,19,,,0.2,5
14,GEB01-1_130.jpg,78921876,0,19,,,0.2,8
15,GEB01-1_130.jpg,78921876,0,19,,,0.2,10
16,GEB01-1_130.jpg,78921876,1,16,,,0.3,3
17,GEB01-1_130.jpg,78921876,0,19,,,0.3,5
18,GEB01-1_130.jpg,78921876,0,19,,,0.3,8
19,GEB01-1_130.jpg,78921876,0,19,,,0.3,10
20,GEB01-1_130.jpg,78921876,2,10,-0.009149462747879037,,0.4,3
21,GEB01-1_130.jpg,78921876,0,19,,,0.4,5
22,GEB01-1_130.jpg,78921876,0,19,,,0.4,8
23,GEB01-1_130.jpg,78921876,0,19,,,0.4,10
24,GEB01-1_130.jpg,78921876,3,5,0.11610737630687701,,0.5,3
25,GEB01-1_130.jpg,78921876,0,19,,,0.5,5
26,GEB01-1_130.jpg,78921876,0,19,,,0.5,8
27,GEB01-1_130.jpg,78921876,0,19,,,0.5,10
0,GEB01-1_144.jpg,78921887,0,19,,,0.01,3
1,GEB01-1_144.jpg,78921887,0,19,,,0.01,5
2,GEB01-1_144.jpg,78921887,0,19,,,0.01,8
3,GEB01-1_144.jpg,78921887,0,19,,,0.01,10
4,GEB01-1_144.jpg,78921887,2,7,-0.09512885027337484,,0.05,3
5,GEB01-1_144.jpg,78921887,0,19,,,0.05,5
6,GEB01-1_144.jpg,78921887,0,19,,,0.05,8
7,GEB01-1_144.jpg,78921887,0,19,,,0.05,10
8,GEB01-1_144.jpg,78921887,1,4,,,0.1,3
9,GEB01-1_144.jpg,78921887,1,5,,,0.1,5
10,GEB01-1_144.jpg,78921887,0,19,,,0.1,8
11,GEB01-1_144.jpg,78921887,0,19,,,0.1,10
12,GEB01-1_144.jpg,78921887,1,4,,,0.2,3
13,GEB01-1_144.jpg,78921887,1,4,,,0.2,5
14,GEB01-1_144.jpg,78921887,1,4,,,0.2,8
15,GEB01-1_144.jpg,78921887,1,4,,,0.2,10
16,GEB01-1_144.jpg,78921887,1,3,,,0.3,3
17,GEB01-1_144.jpg,78921887,1,3,,,0.3,5
18,GEB01-1_144.jpg,78921887,1,3,,,0.3,8
19,GEB01-1_144.jpg,78921887,1,3,,,0.3,10
20,GEB01-1_144.jpg,78921887,1,2,,,0.4,3
21,GEB01-1_144.jpg,78921887,1,2,,,0.4,5
22,GEB01-1_144.jpg,78921887,1,2,,,0.4,8
23,GEB01-1_144.jpg,78921887,1,2,,,0.4,10
24,GEB01-1_144.jpg,78921887,1,2,,,0.5,3
25,GEB01-1_144.jpg,78921887,1,2,,,0.5,5
26,GEB01-1_144.jpg,78921887,1,2,,,0.5,8
27,GEB01-1_144.jpg,78921887,1,2,,,0.5,10
0,GEB01-1_145.jpg,78921888,0,12,,,0.01,3
1,GEB01-1_145.jpg,78921888,0,12,,,0.01,5
2,GEB01-1_145.jpg,78921888,0,12,,,0.01,8
3,GEB01-1_145.jpg,78921888,0,12,,,0.01,10
4,GEB01-1_145.jpg,78921888,0,12,,,0.05,3
5,GEB01-1_145.jpg,78921888,0,12,,,0.05,5
6,GEB01-1_145.jpg,78921888,0,12,,,0.05,8
7,GEB01-1_145.jpg,78921888,0,12,,,0.05,10
8,GEB01-1_145.jpg,78921888,0,12,,,0.1,3
9,GEB01-1_145.jpg,78921888,0,12,,,0.1,5
10,GEB01-1_145.jpg,78921888,0,12,,,0.1,8
11,GEB01-1_145.jpg,78921888,0,12,,,0.1,10
12,GEB01-1_145.jpg,78921888,0,12,,,0.2,3
13,GEB01-1_145.jpg,78921888,0,12,,,0.2,5
14,GEB01-1_145.jpg,78921888,0,12,,,0.2,8
15,GEB01-1_145.jpg,78921888,0,12,,,0.2,10
16,GEB01-1_145.jpg,78921888,1,9,,,0.3,3
17,GEB01-1_145.jpg,78921888,0,12,,,0.3,5
18,GEB01-1_145.jpg,78921888,0,12,,,0.3,8
19,GEB01-1_145.jpg,78921888,0,12,,,0.3,10
20,GEB01-1_145.jpg,78921888,1,9,,,0.4,3
21,GEB01-1_145.jpg,78921888,0,12,,,0.4,5
22,GEB01-1_145.jpg,78921888,0,12,,,0.4,8
23,GEB01-1_145.jpg,78921888,0,12,,,0.4,10
24,GEB01-1_145.jpg,78921888,2,4,0.5028592044710962,,0.5,3
25,GEB01-1_145.jpg,78921888,0,12,,,0.5,5
26,GEB01-1_145.jpg,78921888,0,12,,,0.5,8
27,GEB01-1_145.jpg,78921888,0,12,,,0.5,10
