,site_name,subject_group,image_name,subject_id,count_total,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points,data.no,data.yes
149,BahiaNegraE,MBBE,MBBE01-3_17.jpg,78930155,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
150,BahiaNegraE,MBBE,MBBE01-3_21.jpg,78930164,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
151,BahiaNegraE,MBBE,MBBE01-3_33.jpg,78930170,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
152,BahiaNegraE,MBBE,MBBE01-3_36.jpg,78930173,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
153,BahiaNegraE,MBBE,MBBE01-3_47.jpg,78930179,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
154,BahiaNegraE,MBBE,MBBE01-3_93.jpg,78930206,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
155,BahiaNegraE,MBBE,MBBE01-3_95.jpg,78930208,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
156,BahiaNegraE,MBBE,MBBE01-4_26.jpg,78930230,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
157,BahiaNegraE,MBBE,MBBE01-4_40.jpg,78930238,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
158,BahiaNegraE,MBBE,MBBE01-4_50.jpg,78930243,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
159,BahiaNegraE,MBBE,MBBE01-4_86.jpg,78930271,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
160,BahiaNegraE,MBBE,MBBE01-4_91.jpg,78930273,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
161,BahiaNegraE,MBBE,MBBE02-1_88.jpg,78930316,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
162,BahiaNegraE,MBBE,MBBE02-1_96.jpg,78930317,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
163,BahiaNegraE,MBBE,MBBE02-1_98.jpg,78930319,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
164,BahiaNegraE,MBBE,MBBE02-2_109.jpg,78930331,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
165,BahiaNegraE,MBBE,MBBE02-2_38.jpg,78930353,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
166,BahiaNegraE,MBBE,MBBE02-2_69.jpg,78930367,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,29.0,2.0
167,BahiaNegraE,MBBE,MBBE02-2_70.jpg,78930368,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,0.0
168,BahiaNegraE,MBBE,MBBE02-2_94.jpg,78930382,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
169,BahiaNegraE,MBBE,MBBE02-3_104.jpg,78930393,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,29.0,2.0
170,BahiaNegraE,MBBE,MBBE02-3_110.jpg,78930397,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
171,BahiaNegraE,MBBE,MBBE02-3_12.jpg,78930399,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
172,BahiaNegraE,MBBE,MBBE02-3_18.jpg,78930402,1,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
173,BahiaNegraE,MBBE,MBBE02-3_24.jpg,78930405,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
174,BahiaNegraE,MBBE,MBBE02-3_37.jpg,78930411,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0
175,BahiaNegraE,MBBE,MBBE02-4_108.jpg,78930452,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
176,BahiaNegraE,MBBE,MBBE02-4_22.jpg,78930461,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
177,BahiaNegraE,MBBE,MBBE02-4_31.jpg,78930466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
178,BahiaNegraE,MBBE,MBBE02-4_36.jpg,78930468,0,7.0,7.0,3.0,11.0,"[3, 11]",7.0,2.0,14.0,"[3, 11]",1.0,1.0,0.0,5.0,0.0,8.0,29.0,2.0
179,BahiaNegraE,MBBE,MBBE02-4_37.jpg,78930469,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
180,BahiaNegraE,MBBE,MBBE02-4_38.jpg,78930470,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
181,BahiaNegraE,MBBE,MBBE02-4_52.jpg,78930480,0,9.0,9.0,9.0,9.0,[9],9.0,1.0,9.0,[9],0.0,1.0,0.0,5.0,0.0,3.0,28.0,3.0
182,BahiaNegraE,MBBE,MBBE02-4_69.jpg,78930487,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
183,BahiaNegraE,MBBE,MBBE02-4_95.jpg,78930497,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
184,BahiaNegraE,MBBE,MBBE03-1_64.jpg,78930544,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
185,BahiaNegraE,MBBE,MBBE03-1_84.jpg,78930552,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
186,BahiaNegraE,MBBE,MBBE03-2_04.jpg,78930561,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
187,BahiaNegraE,MBBE,MBBE03-2_85.jpg,78930616,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
188,BahiaNegraE,MBBE,MBBE03-2_94.jpg,78930619,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
189,BahiaNegraE,MBBE,MBBE03-3_06.jpg,78930627,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
190,BahiaNegraE,MBBE,MBBE03-3_155.jpg,78930652,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
191,BahiaNegraE,MBBE,MBBE03-3_40.jpg,78930687,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
192,BahiaNegraE,MBBE,MBBE03-3_56.jpg,78930695,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
193,BahiaNegraE,MBBE,MBBE03-4_03.jpg,78930722,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
194,BahiaNegraE,MBBE,MBBE03-4_05.jpg,78930724,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
195,BahiaNegraE,MBBE,MBBE03-4_126.jpg,78930740,0,10.0,10.0,2.0,18.0,"[2, 18]",10.0,2.0,20.0,"[2, 18]",3.0,1.0,0.0,5.0,0.0,9.0,29.0,2.0
196,BahiaNegraE,MBBE,MBBE03-4_127.jpg,78930741,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,29.0,2.0
197,BahiaNegraE,MBBE,MBBE03-4_15.jpg,78930752,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
198,BahiaNegraE,MBBE,MBBE03-4_17.jpg,78930754,0,6.0,6.0,6.0,6.0,[6],6.0,1.0,6.0,[6],0.0,1.0,0.0,5.0,0.0,1.0,30.0,1.0
199,BahiaNegraE,MBBE,MBBE03-4_27.jpg,78930759,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
200,BahiaNegraE,MBBE,MBBE03-4_35.jpg,78930762,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
201,BahiaNegraE,MBBE,MBBE03-4_46.jpg,78930768,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
202,BahiaNegraE,MBBE,MBBE03-4_64.jpg,78930776,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
203,BahiaNegraE,MBBE,MBBE03-4_85.jpg,78930787,2,11.5,11.5,2.0,21.0,"[2, 21]",11.5,2.0,23.0,"[2, 21]",2.0,1.0,0.0,5.0,0.0,5.0,29.0,2.0
204,CaboIbebetson,PCI,PCI01-1_137.jpg,78938152,0,1.5,1.5,1.0,2.0,"[1, 2]",1.5,2.0,3.0,"[1, 2]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0
205,CaboIbebetson,PCI,PCI01-1_26.jpg,78938178,0,3.0,3.0,1.0,5.0,"[1, 5]",3.0,2.0,6.0,"[1, 5]",0.0,1.0,0.0,5.0,0.0,1.0,29.0,2.0
206,CaboIbebetson,PCI,PCI01-1_39.jpg,78938181,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
207,CaboIbebetson,PCI,PCI01-2_102.jpg,78938212,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
208,CaboIbebetson,PCI,PCI01-2_111.jpg,78938221,4,3.0,3.5,3.0,3.0,[3],3.0,20.0,70.0,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 5, 6]",5.0,4.0,0.0,5.0,0.0,6.0,11.0,20.0
209,CaboIbebetson,PCI,PCI01-2_120.jpg,78938228,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
210,CaboIbebetson,PCI,PCI01-2_139.jpg,78938244,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,29.0,2.0
211,CaboIbebetson,PCI,PCI01-2_160.jpg,78938256,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
212,CaboIbebetson,PCI,PCI01-2_18.jpg,78938265,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
213,CaboIbebetson,PCI,PCI01-2_203.jpg,78938278,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
214,CaboIbebetson,PCI,PCI01-2_217.jpg,78938280,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
215,CaboIbebetson,PCI,PCI01-2_25.jpg,78938286,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
216,CaboIbebetson,PCI,PCI01-2_44.jpg,78938296,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
217,CaboIbebetson,PCI,PCI01-2_50.jpg,78938302,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
218,CaboIbebetson,PCI,PCI01-2_54.jpg,78938306,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
219,CaboIbebetson,PCI,PCI01-2_65.jpg,78938316,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
220,CaboIbebetson,PCI,PCI01-2_70.jpg,78938321,0,2.0,2.0,1.0,3.0,"[1, 3]",2.0,2.0,4.0,"[1, 3]",0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0
221,CaboIbebetson,PCI,PCI01-3_104.jpg,78938354,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
222,CaboIbebetson,PCI,PCI01-3_108.jpg,78938358,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0
223,CaboIbebetson,PCI,PCI01-3_145.jpg,78938384,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
224,CaboIbebetson,PCI,PCI01-3_39.jpg,78938410,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
225,CaboIbebetson,PCI,PCI01-3_61.jpg,78938422,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
226,CaboIbebetson,PCI,PCI01-4_123.jpg,78938459,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
227,CaboIbebetson,PCI,PCI01-4_124.jpg,78938460,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,29.0,2.0
228,CaboIbebetson,PCI,PCI01-4_35.jpg,78938486,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
229,CaboIbebetson,PCI,PCI01-4_36.jpg,78938487,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
230,CaboIbebetson,PCI,PCI01-4_44.jpg,78938495,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
231,CaboIbebetson,PCI,PCI01-4_49.jpg,78938496,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
232,CaboIbebetson,PCI,PCI01-4_73.jpg,78938516,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
233,CaboIbebetson,PCI,PCI01-4_78.jpg,78938518,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
234,CaboIbebetson,PCI,PCI01-4_84.jpg,78938524,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
235,CaboIbebetson,PCI,PCI02-1_120.jpg,78938542,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
236,CaboIbebetson,PCI,PCI02-1_188.jpg,78938566,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
237,CaboIbebetson,PCI,PCI02-1_48.jpg,78938584,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
238,CaboIbebetson,PCI,PCI02-1_92.jpg,78938603,1,1.0,1.21,1.0,1.0,[1],1.0,19.0,23.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4]",2.0,1.0,0.0,5.0,0.0,12.0,11.0,20.0
239,CaboIbebetson,PCI,PCI02-2_17.jpg,78938625,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
240,CaboIbebetson,PCI,PCI02-3_118.jpg,78938667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
241,CaboIbebetson,PCI,PCI02-3_161.jpg,78938704,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
242,CaboIbebetson,PCI,PCI02-3_173.jpg,78938713,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
243,CaboIbebetson,PCI,PCI02-3_193.jpg,78938721,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
244,CaboIbebetson,PCI,PCI02-3_36.jpg,78938723,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
245,CaboIbebetson,PCI,PCI02-3_55.jpg,78938728,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
246,CaboIbebetson,PCI,PCI02-3_58.jpg,78938731,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
247,CaboIbebetson,PCI,PCI02-3_72.jpg,78938741,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
248,CaboIbebetson,PCI,PCI02-3_79.jpg,78938748,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0
249,CaboIbebetson,PCI,PCI02-4_115.jpg,78938776,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
250,CaboIbebetson,PCI,PCI02-4_182.jpg,78938802,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,29.0,2.0
251,CaboIbebetson,PCI,PCI02-4_214.jpg,78938814,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
252,CaboIbebetson,PCI,PCI02-4_227.jpg,78938817,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
253,CaboIbebetson,PCI,PCI02-4_259.jpg,78938829,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
254,CaboIbebetson,PCI,PCI02-4_261.jpg,78938831,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
255,CaboIbebetson,PCI,PCI02-4_275.jpg,78938834,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
256,CaboIbebetson,PCI,PCI02-4_29.jpg,78938839,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
257,CaboIbebetson,PCI,PCI02-4_60.jpg,78938855,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,29.0,2.0
258,CaboIbebetson,PCI,PCI02-4_69.jpg,78938860,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,1.0
259,CaboIbebetson,PCI,PCI02-4_71.jpg,78938862,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
260,CaboIbebetson,PCI,PCI02-4_74.jpg,78938865,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
261,CaboIbebetson,PCI,PCI02-4_76.jpg,78938867,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
262,CaboIbebetson,PCI,PCI02-5_138.jpg,78938907,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
263,CaboIbebetson,PCI,PCI02-5_162.jpg,78938921,1,3.0,2.33,3.0,3.0,[3],3.0,3.0,7.0,"[1, 3, 3]",1.0,1.0,0.0,5.0,0.0,2.0,28.0,3.0
264,CaboIbebetson,PCI,PCI02-5_181.jpg,78938930,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
265,CaboIbebetson,PCI,PCI02-5_183.jpg,78938931,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
266,CaboIbebetson,PCI,PCI02-5_211.jpg,78938945,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
267,CaboIbebetson,PCI,PCI02-5_218.jpg,78938946,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
268,CaboIbebetson,PCI,PCI02-5_54.jpg,78938957,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
269,CaboIbebetson,PCI,PCI02-5_78.jpg,78938968,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
270,CaboIbebetson,PCI,PCI02-5_90.jpg,78938974,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0
271,CaboIbebetson,PCI,PCI02-5_93.jpg,78938977,0,14.0,14.0,14.0,14.0,[14],14.0,1.0,14.0,[14],3.0,1.0,0.0,5.0,0.0,9.0,28.0,3.0
272,CaboIbebetsonC,PCIC,PCIC01-1_100.jpg,78938980,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
273,CaboIbebetsonC,PCIC,PCIC01-1_106.jpg,78938986,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
274,CaboIbebetsonC,PCIC,PCIC01-1_113.jpg,78938992,2,2.0,1.75,2.0,2.0,[2],2.0,8.0,14.0,"[1, 1, 1, 2, 2, 2, 2, 3]",2.0,2.0,0.0,5.0,0.0,0.0,23.0,8.0
275,CaboIbebetsonC,PCIC,PCIC01-1_121.jpg,78939000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
276,CaboIbebetsonC,PCIC,PCIC01-1_123.jpg,78939002,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
277,CaboIbebetsonC,PCIC,PCIC01-1_124.jpg,78939003,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
278,CaboIbebetsonC,PCIC,PCIC01-1_131.jpg,78939007,3,3.5,3.58,4.0,4.0,[4],4.0,12.0,43.0,"[1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 6, 7]",3.0,1.0,0.0,5.0,0.0,3.0,18.0,13.0
279,CaboIbebetsonC,PCIC,PCIC01-1_133.jpg,78939009,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
280,CaboIbebetsonC,PCIC,PCIC01-1_150.jpg,78939022,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
281,CaboIbebetsonC,PCIC,PCIC01-1_151.jpg,78939023,0,6.0,6.0,6.0,6.0,[6],6.0,1.0,6.0,[6],0.0,1.0,0.0,5.0,0.0,0.0,30.0,1.0
282,CaboIbebetsonC,PCIC,PCIC01-1_154.jpg,78939026,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0
283,CaboIbebetsonC,PCIC,PCIC01-1_157.jpg,78939028,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
284,CaboIbebetsonC,PCIC,PCIC01-1_162.jpg,78939033,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,29.0,2.0
285,CaboIbebetsonC,PCIC,PCIC01-1_171.jpg,78939035,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
286,CaboIbebetsonC,PCIC,PCIC01-1_178.jpg,78939041,2,2.5,2.5,2.0,3.0,"[2, 3]",2.5,2.0,5.0,"[2, 3]",0.0,1.0,0.0,5.0,0.0,0.0,28.0,3.0
287,CaboIbebetsonC,PCIC,PCIC01-1_20.jpg,78939045,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
288,CaboIbebetsonC,PCIC,PCIC01-1_23.jpg,78939049,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
289,CaboIbebetsonC,PCIC,PCIC01-1_65.jpg,78939072,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,30.0,1.0
290,CaboIbebetsonC,PCIC,PCIC01-1_89.jpg,78939092,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
291,CaboIbebetsonC,PCIC,PCIC01-2_119.jpg,78939122,2,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
292,CaboIbebetsonC,PCIC,PCIC01-2_126.jpg,78939125,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
293,CaboIbebetsonC,PCIC,PCIC01-2_127.jpg,78939126,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
294,CaboIbebetsonC,PCIC,PCIC01-2_135.jpg,78939134,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
295,CaboIbebetsonC,PCIC,PCIC01-2_138.jpg,78939137,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
296,CaboIbebetsonC,PCIC,PCIC01-2_148.jpg,78939142,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
297,CaboIbebetsonC,PCIC,PCIC01-2_189.jpg,78939160,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
298,CaboIbebetsonC,PCIC,PCIC01-2_58.jpg,78939175,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,,31.0,0.0
