,site_name,subject_group,image_name,subject_id,count_total,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
572,El Miedo,SFM1,SFM01-2-2-1_275.jpg,47969462,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
573,El Miedo,SFM1,SFM01-2-2-1_276.jpg,47969465,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
574,El Miedo,SFM1,SFM01-2-2-1_28.jpg,47969469,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
575,El Miedo,SFM1,SFM01-2-2-1_29.jpg,47969472,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
576,El Miedo,SFM1,SFM01-2-2-1_292.jpg,47969475,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
577,El Miedo,SFM1,SFM01-2-2-1_293.jpg,47969478,9,7.5,7.5,6.0,9.0,"[6, 9]",7.5,2.0,15.0,"[6, 9]",2.0,1.0,0.0,5.0,0.0,10.0
578,El Miedo,SFM1,SFM01-2-2-1_294.jpg,47969481,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
579,El Miedo,SFM1,SFM01-2-2-1_295.jpg,47969484,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
580,El Miedo,SFM1,SFM01-2-2-1_296.jpg,47969488,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
581,El Miedo,SFM1,SFM01-2-2-1_297.jpg,47969490,0,13.0,13.0,13.0,13.0,[13],13.0,1.0,13.0,[13],2.0,1.0,0.0,5.0,0.0,8.0
582,El Miedo,SFM1,SFM01-2-2-1_298.jpg,47969493,0,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0
583,El Miedo,SFM1,SFM01-2-2-1_299.jpg,47969496,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
584,El Miedo,SFM1,SFM01-2-2-1_315.jpg,47969500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
585,El Miedo,SFM1,SFM01-2-2-1_316.jpg,47969502,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0
586,El Miedo,SFM1,SFM01-2-2-1_317.jpg,47969505,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
587,El Miedo,SFM1,SFM01-2-2-1_318.jpg,47969509,1,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
588,El Miedo,SFM1,SFM01-2-2-1_319.jpg,47969512,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
589,El Miedo,SFM1,SFM01-2-2-1_320.jpg,47969515,1,1.0,1.29,1.0,1.0,[1],1.0,14.0,18.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5]",1.0,1.0,0.0,5.0,0.0,13.0
590,El Miedo,SFM1,SFM01-2-2-1_321.jpg,47969518,1,1.0,1.25,1.0,1.0,[1],1.0,4.0,5.0,"[1, 1, 1, 2]",1.0,1.0,0.0,5.0,0.0,0.0
591,El Miedo,SFM1,SFM01-2-2-1_322.jpg,47969521,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
592,El Miedo,SFM1,SFM01-2-2-1_342.jpg,47969524,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
593,El Miedo,SFM1,SFM01-2-2-1_343.jpg,47969528,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
594,El Miedo,SFM1,SFM01-2-2-1_345.jpg,47969534,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
595,El Miedo,SFM1,SFM01-2-2-1_365.jpg,47969537,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
596,El Miedo,SFM1,SFM01-2-2-1_366.jpg,47969541,1,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
597,El Miedo,SFM1,SFM01-2-2-1_367.jpg,47969544,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
598,El Miedo,SFM1,SFM01-2-2-1_368.jpg,47969547,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
599,El Miedo,SFM1,SFM01-2-2-1_388.jpg,47969551,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
600,El Miedo,SFM1,SFM01-2-2-1_389.jpg,47969554,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
601,El Miedo,SFM1,SFM01-2-2-1_50.jpg,47969560,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
602,El Miedo,SFM1,SFM01-2-2-1_51.jpg,47969564,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
603,El Miedo,SFM1,SFM01-2-2-1_52.jpg,47969568,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
604,El Miedo,SFM1,SFM01-2-2-1_53.jpg,47969571,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
605,El Miedo,SFM1,SFM01-2-2-1_72.jpg,47969575,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0
606,El Miedo,SFM1,SFM01-2-2-1_73.jpg,47969578,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
607,El Miedo,SFM1,SFM01-2-2-1_74.jpg,47969581,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
608,El Miedo,SFM1,SFM01-2-2-1_75.jpg,47969584,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
609,El Miedo,SFM1,SFM01-2-2-1_76.jpg,47969587,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
610,El Miedo,SFM1,SFM01-2-2-1_77.jpg,47969591,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
611,El Miedo,SFM1,SFM01-2-2-1_95.jpg,47969594,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
612,El Miedo,SFM1,SFM01-2-2-1_96.jpg,47969597,1,1.0,1.5,1.0,1.0,[1],1.0,6.0,9.0,"[1, 1, 1, 1, 2, 3]",1.0,1.0,0.0,5.0,0.0,4.0
613,El Miedo,SFM1,SFM01-2-2-1_97.jpg,47969600,2,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
614,El Miedo,SFM1,SFM01-2-2-1_98.jpg,47969604,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
615,El Miedo,SFM1,SFM01-2-2-1_99.jpg,47969606,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
616,El Miedo,SFM1,SFM01-2-2-2_212.jpg,47969609,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
617,El Miedo,SFM1,SFM01-2-2-2_213.jpg,47969612,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
618,El Miedo,SFM1,SFM01-2-2-2_222.jpg,47969614,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
619,El Miedo,SFM1,SFM01-2-2-2_224.jpg,47969618,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0
620,El Miedo,SFM1,SFM01-2-2-2_228.jpg,47969621,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
621,El Miedo,SFM1,SFM01-2-2-2_229.jpg,47969625,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
622,El Miedo,SFM1,SFM01-2-2-2_230.jpg,47969628,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
623,El Miedo,SFM1,SFM01-2-2-2_231.jpg,47969631,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
624,El Miedo,SFM1,SFM01-2-2-2_232.jpg,47969634,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
625,El Miedo,SFM1,SFM01-2-2-2_233.jpg,47969638,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
626,El Miedo,SFM1,SFM01-2-2-2_234.jpg,47969642,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
627,El Miedo,SFM1,SFM01-2-2-2_235.jpg,47969645,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
628,El Miedo,SFM1,SFM01-2-2-2_236.jpg,47969649,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
629,El Miedo,SFM1,SFM01-2-2-2_237.jpg,47969652,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
630,El Miedo,SFM1,SFM01-2-2-2_240.jpg,47969660,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
631,El Miedo,SFM1,SFM01-2-2-2_241.jpg,47969663,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
632,El Miedo,SFM1,SFM01-2-2-2_242.jpg,47969666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
633,El Miedo,SFM1,SFM01-2-2-2_243.jpg,47969671,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
634,El Miedo,SFM1,SFM01-2-2-2_244.jpg,47969674,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
635,El Miedo,SFM1,SFM01-2-2-2_245.jpg,47969677,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
636,El Miedo,SFM1,SFM01-2-2-2_246.jpg,47969679,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
637,El Miedo,SFM1,SFM01-2-2-2_247.jpg,47969682,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
638,El Miedo,SFM1,SFM01-2-2-2_248.jpg,47969684,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
639,El Miedo,SFM1,SFM01-2-2-2_249.jpg,47969687,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
640,El Miedo,SFM1,SFM01-2-2-2_250.jpg,47969691,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
641,El Miedo,SFM1,SFM01-2-2-2_251.jpg,47969693,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
642,El Miedo,SFM1,SFM01-2-2-2_252.jpg,47969697,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
643,El Miedo,SFM1,SFM01-2-2-2_253.jpg,47969700,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
644,El Miedo,SFM1,SFM01-2-2-2_254.jpg,47969704,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
645,El Miedo,SFM1,SFM01-2-2-2_255.jpg,47969707,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
646,El Miedo,SFM1,SFM01-2-2-2_256.jpg,47969711,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
647,El Miedo,SFM1,SFM01-2-2-2_257.jpg,47969714,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
648,El Miedo,SFM1,SFM01-2-2-2_258.jpg,47969717,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
649,El Miedo,SFM1,SFM01-2-2-2_259.jpg,47969721,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
650,El Miedo,SFM1,SFM01-2-2-2_260.jpg,47969724,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
651,El Miedo,SFM1,SFM01-2-2-2_261.jpg,47969727,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
652,El Miedo,SFM1,SFM01-2-2-2_262.jpg,47969730,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
653,El Miedo,SFM1,SFM01-2-2-2_263.jpg,47969734,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
654,El Miedo,SFM1,SFM01-2-2-2_264.jpg,47969737,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
655,El Miedo,SFM1,SFM01-2-2-2_265.jpg,47969740,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
656,El Miedo,SFM1,SFM01-2-2-2_266.jpg,47969743,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
657,El Miedo,SFM1,SFM01-2-2-2_267.jpg,47969746,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
658,El Miedo,SFM1,SFM01-2-2-2_268.jpg,47969751,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
659,El Miedo,SFM1,SFM01-2-2-2_269.jpg,47969756,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
660,El Miedo,SFM1,SFM01-2-2-2_271.jpg,47969763,0,4.0,5.0,1.0,10.0,"[1, 4, 10]",5.0,3.0,15.0,"[1, 4, 10]",1.0,1.0,0.0,5.0,0.0,10.0
661,El Miedo,SFM1,SFM01-2-2-2_272.jpg,47969766,0,5.0,5.0,5.0,5.0,[5],5.0,1.0,5.0,[5],0.0,1.0,0.0,5.0,0.0,0.0
662,El Miedo,SFM1,SFM01-2-2-2_274.jpg,47969769,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
663,El Miedo,SFM1,SFM01-2-2-2_275.jpg,47969772,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
664,El Miedo,SFM1,SFM01-2-2-2_276.jpg,47969775,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
665,El Miedo,SFM1,SFM01-2-2-2_277.jpg,47969779,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
666,El Miedo,SFM1,SFM01-2-2-2_278.jpg,47969782,1,2.0,2.0,1.0,3.0,"[1, 3]",2.0,2.0,4.0,"[1, 3]",0.0,0.0,0.0,0.0,0.0,0.0
667,El Miedo,SFM1,SFM01-2-2-2_279.jpg,47969785,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
668,El Miedo,SFM1,SFM01-2-2-2_280.jpg,47969789,1,1.0,1.6,1.0,1.0,[1],1.0,5.0,8.0,"[1, 1, 1, 1, 4]",2.0,1.0,0.0,5.0,0.0,3.0
669,El Miedo,SFM1,SFM01-2-2-2_281.jpg,47969792,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
670,El Miedo,SFM1,SFM01-2-2-2_283.jpg,47969798,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0
671,El Miedo,SFM1,SFM01-2-2-2_284.jpg,47969801,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
672,El Miedo,SFM1,SFM01-2-2-2_285.jpg,47969804,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
673,El Miedo,SFM1,SFM01-2-2-2_286.jpg,47969806,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
674,El Miedo,SFM1,SFM01-2-2-2_287.jpg,47969809,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
675,El Miedo,SFM1,SFM01-2-2-2_288.jpg,47969812,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
676,El Miedo,SFM1,SFM01-2-2-2_290.jpg,47969819,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
677,El Miedo,SFM1,SFM01-2-2-2_292.jpg,47969825,11,9.0,8.42,1.0,12.0,"[1, 8, 12]",7.0,12.0,101.0,"[1, 1, 2, 4, 8, 8, 10, 11, 12, 12, 15, 17]",13.0,12.0,0.0,5.0,0.0,7.0
678,El Miedo,SFM1,SFM01-2-2-2_294.jpg,47969831,0,1.0,1.0,1.0,1.0,[1],1.0,2.0,2.0,"[1, 1]",0.0,0.0,0.0,0.0,0.0,0.0
679,El Miedo,SFM1,SFM01-2-2-2_297.jpg,47969836,3,4.0,5.67,3.0,10.0,"[3, 4, 10]",5.666666666666667,3.0,17.0,"[3, 4, 10]",2.0,1.0,0.0,5.0,0.0,12.0
680,El Miedo,SFM1,SFM01-2-2-2_298.jpg,47969838,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
681,El Miedo,SFM1,SFM01-2-2-2_299.jpg,47969841,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
682,El Miedo,SFM1,SFM01-2-2-2_300.jpg,47969845,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
683,El Miedo,SFM1,SFM01-2-2-2_301.jpg,47969849,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
684,El Miedo,SFM1,SFM01-2-2-2_302.jpg,47969853,2,1.0,1.39,1.0,1.0,[1],1.0,18.0,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]",2.0,2.0,0.0,5.0,0.0,0.0
685,El Miedo,SFM1,SFM01-2-2-2_303.jpg,47969856,8,12.0,10.33,1.0,18.0,"[1, 12, 18]",10.333333333333334,3.0,31.0,"[1, 12, 18]",3.0,1.0,0.0,5.0,0.0,21.0
686,El Miedo,SFM1,SFM01-2-2-2_304.jpg,47969858,1,1.0,1.0,1.0,1.0,[1],1.0,3.0,3.0,"[1, 1, 1]",0.0,0.0,0.0,0.0,0.0,0.0
687,El Miedo,SFM1,SFM01-2-2-2_305.jpg,47969862,1,1.0,1.07,1.0,1.0,[1],1.0,14.0,15.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",2.0,1.0,0.0,5.0,0.0,9.0
688,El Miedo,SFM1,SFM01-2-2-2_306.jpg,47969865,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0
689,El Miedo,SFM1,SFM01-2-2-2_307.jpg,47969868,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
690,El Miedo,SFM1,SFM01-2-2-2_308.jpg,47969871,1,1.0,1.14,1.0,1.0,[1],1.0,7.0,8.0,"[1, 1, 1, 1, 1, 1, 2]",1.0,1.0,0.0,5.0,0.0,3.0
691,El Miedo,SFM1,SFM01-2-2-2_309.jpg,47969875,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0
692,El Miedo,SFM1,SFM01-2-2-2_310.jpg,47969878,8,9.0,9.0,9.0,9.0,[9],9.0,1.0,9.0,[9],1.0,1.0,0.0,5.0,0.0,4.0
693,El Miedo,SFM1,SFM01-2-2-2_311.jpg,47969882,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
694,El Miedo,SFM1,SFM01-2-2-2_312.jpg,47969885,0,6.0,6.0,6.0,6.0,[6],6.0,1.0,6.0,[6],0.0,1.0,0.0,5.0,0.0,1.0
695,El Miedo,SFM1,SFM01-2-2-2_313.jpg,47969888,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
696,El Miedo,SFM1,SFM01-2-2-2_315.jpg,47969895,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
697,El Miedo,SFM1,SFM01-2-2-2_316.jpg,47969897,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
698,El Miedo,SFM1,SFM01-2-2-2_320.jpg,47969901,3,2.0,1.92,2.0,2.0,[2],2.0,12.0,23.0,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.0,2.0,0.0,5.0,0.0,0.0
699,El Miedo,SFM1,SFM01-2-2-2_321.jpg,47969904,4,1.0,2.2,1.0,1.0,[1],1.0,5.0,11.0,"[1, 1, 1, 1, 7]",2.0,2.0,0.0,5.0,0.0,0.0
700,El Miedo,SFM1,SFM01-2-2-2_322.jpg,47969909,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
701,El Miedo,SFM1,SFM01-2-2-2_323.jpg,47969912,6,7.5,7.5,4.0,11.0,"[4, 11]",7.5,2.0,15.0,"[4, 11]",2.0,2.0,0.0,5.0,0.0,0.0
702,El Miedo,SFM1,SFM01-2-2-2_324.jpg,47969915,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
703,El Miedo,SFM1,SFM01-2-2-2_325.jpg,47969918,8,2.0,2.78,2.0,2.0,[2],2.0,18.0,50.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 6, 9]",3.0,3.0,0.0,5.0,0.0,0.0
704,El Miedo,SFM1,SFM01-2-2-2_327.jpg,47969925,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
705,El Miedo,SFM1,SFM01-2-2-2_328.jpg,47969928,1,1.0,1.0,1.0,1.0,[1],1.0,9.0,9.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0.0,4.0
706,El Miedo,SFM1,SFM01-2-2-2_329.jpg,47969930,1,1.0,1.2,1.0,1.0,[1],1.0,15.0,18.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",2.0,1.0,0.0,5.0,0.0,13.0
707,El Miedo,SFM1,SFM01-2-2-2_330.jpg,47969937,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
708,El Miedo,SFM1,SFM01-2-2-2_331.jpg,47969939,3,2.0,2.0,2.0,2.0,[2],2.0,4.0,8.0,"[1, 2, 2, 3]",2.0,1.0,0.0,5.0,0.0,3.0
709,El Miedo,SFM1,SFM01-2-2-2_332.jpg,47969941,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
710,El Miedo,SFM1,SFM01-2-2-2_333.jpg,47969945,9,4.5,5.43,2.0,2.0,[2],2.0,14.0,76.0,"[1, 1, 2, 2, 2, 2, 4, 5, 6, 9, 10, 10, 10, 12]",10.0,9.0,0.0,5.0,0.0,4.0
711,El Miedo,SFM1,SFM01-2-2-2_336.jpg,47969948,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
712,El Miedo,SFM1,SFM01-2-2-2_344.jpg,47969952,12,9.0,8.0,9.0,9.0,[9],9.0,9.0,72.0,"[1, 6, 6, 7, 9, 9, 9, 10, 15]",9.0,7.0,0.0,5.0,0.0,3.0
713,El Miedo,SFM1,SFM01-2-2-2_345.jpg,47969954,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
714,El Miedo,SFM1,SFM01-2-2-2_346.jpg,47969960,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
715,El Miedo,SFM1,SFM01-2-2-2_347.jpg,47969965,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
716,El Miedo,SFM1,SFM01-2-2-2_348.jpg,47969969,14,2.0,6.27,1.0,1.0,[1],1.0,15.0,94.0,"[1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 7, 10, 17, 20, 23]",2.0,7.0,0.0,5.0,0.0,14.0
717,El Miedo,SFM1,SFM01-2-2-2_349.jpg,47969972,1,1.0,1.18,1.0,1.0,[1],1.0,11.0,13.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",2.0,1.0,0.0,5.0,0.0,8.0
718,El Miedo,SFM1,SFM01-2-2-2_350.jpg,47969975,1,1.0,1.0,1.0,1.0,[1],1.0,4.0,4.0,"[1, 1, 1, 1]",0.0,0.0,0.0,0.0,0.0,0.0
719,El Miedo,SFM1,SFM01-2-2-2_351.jpg,47969978,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
720,El Miedo,SFM1,SFM01-2-2-2_367.jpg,47969981,2,1.0,1.25,1.0,1.0,[1],1.0,12.0,15.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",1.0,1.0,0.0,5.0,0.0,9.0
721,El Miedo,SFM1,SFM01-2-2-2_368.jpg,47969984,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
722,El Miedo,SFM1,SFM01-2-2-2_369.jpg,47969987,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
723,El Miedo,SFM1,SFM01-2-2-2_370.jpg,47969990,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
724,El Miedo,SFM1,SFM01-2-2-2_371.jpg,47969992,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
725,El Miedo,SFM1,SFM01-2-2-2_372.jpg,47969996,1,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
726,El Miedo,SFM1,SFM01-2-2-3_105.jpg,47970012,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
727,El Miedo,SFM1,SFM01-2-2-3_106.jpg,47970015,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
728,El Miedo,SFM1,SFM01-2-2-3_107.jpg,47970018,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
