,image_name_x,subject_id,Median0s,Mean0s,Max0s,Std0s,Median.r,Mean.r,Mode0s,subspecies,island,site_name,subject_group,image_name_y,presence_absence,count_male-lek,count_male-no-lek,count_others,count_partial,count_total,quality,condition,comment
42,ESCF01-1_150.jpg,72337465,3.0,3.45,5,1.234376041,3,3,3,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-1_150.jpg,Y,1,0,4,0,5,Good,Visible,
43,ESCF01-1_183.jpg,72337473,1.0,1.142857143,3,0.534522484,1,1,1,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-1_183.jpg,Y,0,0,1,0,1,Good,Hard,
44,ESCF01-1_66.jpg,72337517,2.0,1.733333333,4,0.798808637,2,2,2,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-1_66.jpg,Y,0,1,2,0,3,Good,Visible,
45,ESCF01-1_71.jpg,72337522,1.0,1.6,4,0.966091783,1,2,1,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-1_71.jpg,Y,0,0,1,0,1,Good,Visible,
46,ESCF01-2_08.jpg,72337557,4.0,4.333333333,10,1.825741858,4,4,5,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-2_08.jpg,Y,0,1,5,2,6,Good,Visible,
47,ESCF01-2_21.jpg,72337565,1.0,1.142857143,2,0.377964473,1,1,1,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-2_21.jpg,Y,0,0,0,1,0,Good,Visible,
48,ESCF01-2_24.jpg,72337568,5.0,5.142857143,8,2.056349053,5,5,4,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-2_24.jpg,Y,1,1,4,1,6,Good,Visible,
49,ESCF01-2_30.jpg,72337571,3.0,3.444444444,9,2.40370085,3,3,4,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-2_30.jpg,Y,0,1,6,0,7,Good,Hard,
50,ESCF01-2_33.jpg,72337574,3.0,3.727272727,6,1.190874392,3,4,3,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-2_33.jpg,Y,0,0,4,2,4,Good,Visible,
51,ESCF01-2_40.jpg,72337581,5.0,4.833333333,7,1.99240984,5,5,7,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-2_40.jpg,Y,0,0,4,3,4,Good,Visible,
52,ESCF01-2_65.jpg,72337604,7.0,6.65,8,0.933302004,7,7,7,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-2_65.jpg,Y,0,0,6,1,6,Good,Visible,
53,ESCF01-3_176.jpg,72337679,2.0,2.0,3,0.632455532,2,2,2,A. c. venustissimus,Española,South Coast F,South Coast F,ESCF01-3_176.jpg,Y,0,0,2,0,2,Good,Visible,
54,ESCG01_105.jpg,72372992,1.0,1.357142857,3,0.633323694,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_105.jpg,Y,0,0,2,0,2,Bad,Hard,
55,ESCG01_108.jpg,72372997,2.0,2.523809524,5,1.077916862,2,3,2,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_108.jpg,Y,0,1,5,1,6,Bad,Hard,
56,ESCG01_128.jpg,72373025,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_128.jpg,Y,0,0,0,1,0,Bad,Visible,
57,ESCG01_129.jpg,72373027,1.0,1.416666667,3,0.792961461,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_129.jpg,Y,0,1,1,0,2,Bad,Visible,1 iguana only Andrea sees; concensus: 2 iguanas seen by all
58,ESCG01_143.jpg,72373044,2.0,2.0,3,1.0,2,2,3,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_143.jpg,Y,1,0,2,0,3,Good,Hard,
59,ESCG01_146.jpg,72373049,1.0,1.25,2,0.444261658,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_146.jpg,Y,0,1,1,1,2,Good,Visible,
60,ESCG01_150.jpg,72373056,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_150.jpg,Y,0,1,0,0,1,Bad,Visible,
61,ESCG01_160.jpg,72373074,1.5,1.5,2,0.707106781,2,2,2,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_160.jpg,Y,0,0,0,1,0,Good,Visible,
62,ESCG01_172.jpg,72373086,2.0,1.714285714,3,0.560611911,2,2,2,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_172.jpg,Y,0,1,1,1,2,Good,Visible,
63,ESCG01_184.jpg,72373097,2.0,2.0,3,0.816496581,2,2,2,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_184.jpg,Y,0,0,2,0,2,Good,Visible,
64,ESCG01_202.jpg,72373120,1.0,1.5,3,0.759554525,1,2,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_202.jpg,Y,0,0,1,0,1,Bad,Visible,
65,ESCG01_214.jpg,72373126,3.0,2.85,5,0.933302004,3,3,3,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_214.jpg,Y,0,0,3,1,3,Good,Visible,
66,ESCG01_248.jpg,72373152,4.0,3.733333333,9,2.153623746,4,4,4,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_248.jpg,Y,0,0,6,1,6,Good,Visible,
67,ESCG01_260.jpg,72373161,3.0,3.307692308,7,1.601281538,3,3,4,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_260.jpg,Y,0,0,5,2,5,Good,Visible,
68,ESCG01_261.jpg,72373163,1.0,1.272727273,2,0.467099366,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_261.jpg,Y,0,0,2,1,2,Good,Visible,
69,ESCG01_31.jpg,72373186,2.0,1.909090909,4,1.044465936,2,2,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_31.jpg,Y,0,1,2,0,3,Bad,Visible,Amy and Andrea think 1 potential partial is 1 whole iguana
70,ESCG01_99.jpg,72373226,1.0,1.461538462,3,0.776250026,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG01_99.jpg,Y,0,0,0,1,0,Bad,Visible,
71,ESCG02-1_13.jpg,72373241,11.0,11.63157895,36,8.970386628,11,12,11,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG02-1_13.jpg,Y,0,4,13,0,17,Good,Visible,
72,ESCG02-1_19.jpg,72373250,30.5,29.9,49,10.19752292,31,30,35,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG02-1_19.jpg,Y,2,4,29,2,35,Good,Visible,Three iguanas only Andres sees; concenso 35 iguanas seen by Andres and Andrea
73,ESCG02-1_26.jpg,72373260,3.0,2.9,5,0.911909506,3,3,2,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG02-1_26.jpg,Y,0,1,3,0,4,Good,Visible,
74,ESCG02-2_20.jpg,72373289,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG02-2_20.jpg,Y,0,0,0,1,0,Good,Visible,
75,ESCG02-2_38.jpg,72373315,6.0,5.647058824,8,2.148871113,6,6,6,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG02-2_38.jpg,Y,1,0,7,2,8,Good,Visible,
76,ESCG02-2_42.jpg,72373321,15.0,14.84210526,22,5.112763526,15,15,19,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG02-2_42.jpg,Y,1,1,18,1,20,Good,Visible,
77,ESCG02-2_53.jpg,72373336,6.5,7.166666667,14,4.792764154,7,7,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG02-2_53.jpg,Y,1,0,12,0,13,Good,Hard,
78,ESCG02-2_63.jpg,72373348,1.0,1.25,2,0.447213595,1,1,1,A. c. venustissimus,Española,South Coast G,South Coast G,ESCG02-2_63.jpg,Y,0,1,0,0,1,Good,Visible,
79,ESCH01-1_28.jpg,72337802,4.0,3.761904762,5,0.624880941,4,4,4,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-1_28.jpg,Y,0,2,2,0,4,Good,Visible,
80,ESCH01-2_122.jpg,72337813,1.0,1.117647059,3,0.48507125,1,1,1,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-2_122.jpg,Y,0,1,0,0,1,Bad,Visible,
81,ESCH01-2_128.jpg,72337819,7.0,10.88888889,33,8.989463695,7,11,15,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-2_128.jpg,Y,1,0,20,2,21,Bad,Visible,
82,ESCH01-2_152.jpg,72337826,2.0,2.142857143,3,0.36313652,2,2,2,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-2_152.jpg,Y,0,0,2,0,2,Good,Visible,
83,ESCH01-2_180.jpg,72337834,1.0,1.230769231,2,0.43852901,1,1,1,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-2_180.jpg,Y,0,1,2,0,3,Bad,Hard,
84,ESCH01-2_181.jpg,72337835,1.0,1.333333333,2,0.516397779,1,1,1,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-2_181.jpg,Y,0,0,1,1,1,Bad,Hard,
85,ESCH01-2_370.jpg,72337871,11.0,9.714285714,19,3.593645185,11,10,11,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-2_370.jpg,Y,2,2,7,1,11,Bad,Visible,
86,ESCH01-3_185.jpg,72337926,1.0,1.733333333,8,1.869555588,1,2,1,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-3_185.jpg,Y,0,1,2,0,3,Bad,Hard,
87,ESCH01-3_293.jpg,72337933,1.0,1.368421053,3,0.59726472,1,1,1,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-3_293.jpg,Y,0,0,1,0,1,Bad,Hard,
88,ESCH01-3_365.jpg,72337937,4.0,3.615384615,6,1.660244035,4,4,4,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-3_365.jpg,Y,0,0,6,0,6,Bad,Visible,
89,ESCH01-3_37.jpg,72337938,4.0,4.722222222,11,2.865731722,4,5,4,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH01-3_37.jpg,Y,1,0,8,0,9,Bad,Hard,
90,ESCH02-1_112.jpg,72337968,17.5,17.4,22,3.42437086,18,17,21,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_112.jpg,Y,1,5,14,1,20,Good,Visible,
91,ESCH02-1_141.jpg,72337980,9.0,9.636363636,15,2.64656929,9,10,9,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_141.jpg,Y,2,0,9,0,11,Good,Visible,
92,ESCH02-1_243.jpg,72338040,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_243.jpg,Y,0,0,0,1,0,Good,Visible,
93,ESCH02-1_246.jpg,72338043,1.0,1.2,2,0.414039336,1,1,1,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_246.jpg,Y,0,0,2,0,2,Good,Hard,
94,ESCH02-1_350.jpg,72338126,2.0,1.85,4,0.670820393,2,2,2,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_350.jpg,Y,0,1,1,0,2,Good,Visible,
95,ESCH02-1_472.jpg,72338188,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_472.jpg,Y,0,0,0,1,0,Good,Visible,
96,ESCH02-1_534.jpg,72338203,3.0,2.642857143,5,1.008208072,3,3,3,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_534.jpg,Y,0,1,2,0,3,Good,Visible,
97,FMO01_83.jpg,72338369,2.0,2.111111111,3,0.323380833,2,2,2,A. c. venustissimus,Floreana,Montura,Montura,FMO01_83.jpg,Y,0,2,0,0,2,Good,Visible,
98,FMO02-1_100.jpg,72338386,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,Montura,Montura,FMO02-1_100.jpg,Y,0,0,1,0,1,Good,Hard,
